82;88;245;197;land;false;plains;1
83;161;158;245;land;false;plains;1
84;89;237;201;land;false;forest;1
85;186;175;146;land;false;forest;1
86;234;77;219;land;false;plains;1
87;206;118;180;land;false;plains;1
88;179;238;252;land;false;plains;1
89;209;252;71;land;false;plains;1
90;127;254;189;land;false;forest;1
91;100;205;244;land;false;plains;1
92;186;172;210;land;false;urban;1
93;161;213;217;land;false;plains;1
94;234;205;202;land;false;desert;1
95;184;199;119;land;false;plains;1
96;249;116;180;land;false;plains;1
97;202;144;215;land;false;plains;1
98;224;143;139;land;false;forest;1
99;109;236;172;land;true;plains;1
100;205;219;231;land;false;plains;1
101;147;246;126;land;false;plains;1
102;253;167;154;land;false;desert;1
103;177;221;166;land;true;plains;1
104;171;212;213;land;false;forest;1
105;213;127;239;land;false;plains;1
106;165;206;196;land;false;plains;1
107;243;171;217;land;false;plains;1
108;210;247;215;land;false;plains;1
109;230;249;29;land;false;plains;1
110;225;109;210;land;false;plains;1
111;238;219;131;land;false;plains;1
112;153;189;232;land;false;plains;1
113;240;218;76;land;false;forest;1
114;196;211;114;land;false;forest;1
115;243;141;236;land;true;plains;1
116;223;238;140;land;false;plains;1
117;202;149;206;land;false;plains;1
118;205;253;151;land;false;plains;1
119;218;190;191;land;false;forest;1
120;199;189;113;land;false;desert;1
121;234;204;125;land;false;plains;1
122;240;183;92;land;false;plains;1
123;209;238;210;land;false;plains;1
124;216;201;159;land;false;plains;1
125;250;194;136;land;false;plains;1
126;196;209;145;land;false;plains;1
127;218;178;250;land;false;forest;1
128;140;242;206;land;false;plains;1
129;244;245;213;land;false;hills;1
130;217;194;162;land;false;forest;1
131;185;154;222;land;false;forest;1
132;195;251;165;land;false;forest;1
133;145;222;220;land;false;plains;1
134;205;128;184;land;false;plains;1
135;202;162;244;land;false;mountain;1
136;232;243;247;land;false;plains;1
137;177;157;208;land;false;plains;1
138;196;127;197;land;false;forest;1
139;251;249;10;land;false;hills;1
140;218;142;145;land;true;plains;1
141;91;228;220;land;false;plains;1
142;214;93;237;land;false;plains;1
143;174;251;187;land;false;plains;1
144;210;254;146;land;true;plains;1
145;179;197;172;land;false;plains;1
146;230;143;164;land;false;plains;1
147;129;184;238;land;false;plains;1
148;176;245;233;land;false;forest;1
149;167;191;150;land;true;plains;1
150;236;199;137;land;false;plains;1
151;179;183;186;land;false;plains;1
152;228;213;162;land;false;plains;1
153;230;176;250;land;false;plains;1
154;79;231;241;land;false;plains;1
155;144;250;202;land;false;hills;1
156;222;171;215;land;true;plains;1
157;156;167;227;land;false;forest;1
158;211;167;155;land;false;plains;1
159;201;227;238;land;false;hills;1
160;244;106;216;land;false;plains;1
161;74;234;218;land;false;forest;1
162;164;176;166;land;false;plains;1
163;213;82;212;land;false;plains;1
164;236;199;187;land;false;desert;1
165;252;220;196;land;false;forest;1
166;244;231;69;land;false;plains;1
167;222;216;92;land;false;plains;1
168;154;145;247;land;false;mountain;1
169;242;230;178;land;false;forest;1
170;206;132;247;land;true;plains;1
171;146;249;195;land;false;desert;1
172;250;76;201;land;false;plains;1
173;170;206;141;land;false;desert;1
174;133;201;248;land;false;plains;1
175;224;193;95;land;false;desert;1
176;216;250;217;land;false;plains;1
177;254;211;111;land;false;plains;1
178;133;237;217;land;true;plains;1
179;223;242;160;land;false;plains;1
180;158;184;174;land;true;plains;1
181;202;243;97;land;false;forest;1
182;247;66;189;land;false;plains;1
183;229;217;231;land;false;plains;1
184;173;251;173;land;false;desert;1
185;244;253;240;land;false;plains;1
186;176;201;130;land;false;forest;1
187;168;152;212;land;false;forest;1
188;252;213;227;land;true;plains;1
189;180;217;224;land;false;plains;1
190;104;226;209;land;false;desert;1
191;134;178;220;land;false;mountain;1
192;187;85;248;land;true;plains;1
193;242;157;242;land;false;plains;1
194;245;39;241;land;false;plains;1
195;219;237;243;land;false;plains;1
196;168;216;161;land;false;plains;1
197;228;222;144;land;false;plains;1
198;232;129;188;land;false;plains;1
199;175;196;207;land;false;plains;1
200;251;231;22;land;false;forest;1
201;201;241;199;land;true;plains;1
202;254;195;195;land;false;plains;1
203;220;239;163;land;false;desert;1
204;157;249;110;land;true;plains;1
205;144;222;163;land;false;plains;1
206;202;115;248;land;false;plains;1
207;224;176;167;land;false;hills;1
208;127;206;169;land;false;plains;1
209;206;245;142;land;true;plains;1
210;123;248;131;land;false;mountain;1
211;217;210;201;land;false;mountain;1
212;189;106;214;land;false;forest;1
213;222;127;206;land;false;forest;1
214;247;240;158;land;false;mountain;1
215;194;132;214;land;false;forest;1
216;184;197;253;land;false;plains;1
217;204;176;196;land;false;desert;1
218;206;195;220;land;false;forest;1
219;227;239;225;land;false;plains;1
220;207;236;108;land;true;plains;1
221;213;212;179;land;false;plains;1
222;146;128;246;land;false;plains;1
223;198;226;244;land;false;plains;1
224;207;243;186;land;false;hills;1
225;240;171;102;land;true;plains;1
226;184;218;235;land;false;forest;1
227;183;239;196;land;false;plains;1
228;218;233;143;land;false;plains;1
229;175;237;224;land;false;forest;1
230;230;158;226;land;false;plains;1
231;224;93;235;land;false;plains;1
232;214;150;198;land;false;plains;1
233;111;150;247;land;false;plains;1
234;141;182;202;land;true;plains;1
235;200;195;106;land;true;plains;1
236;171;167;251;land;false;desert;1
237;243;249;216;land;false;mountain;1
238;250;5;254;land;false;forest;1
239;137;231;168;land;false;desert;1
240;159;251;115;land;false;plains;1
241;169;160;205;land;false;plains;1
242;208;254;138;land;false;mountain;1
243;142;240;121;land;false;plains;1
244;150;167;185;land;false;plains;1
245;122;217;176;land;false;mountain;1
246;123;198;186;land;true;plains;1
247;147;138;242;land;false;mountain;1
248;254;141;130;land;false;plains;1
249;178;154;175;land;false;plains;1
250;134;188;221;land;true;plains;1
251;200;92;227;land;false;plains;1
252;244;219;165;land;false;plains;1
253;148;208;228;land;false;plains;1
254;223;249;169;land;true;plains;1
255;211;129;202;land;false;plains;1
256;240;147;233;land;false;plains;1
257;242;63;230;land;false;mountain;1
258;195;219;168;land;false;plains;1
259;224;231;238;land;false;plains;1
260;254;197;254;land;false;plains;1
261;250;241;188;land;false;mountain;1
262;233;245;55;land;false;plains;1
263;224;214;244;land;false;mountain;1
264;79;249;189;land;false;plains;1
265;234;82;188;land;false;hills;1
266;228;184;139;land;false;plains;1
267;151;222;192;land;false;hills;1
268;143;223;141;land;false;plains;1
269;178;226;146;land;false;plains;1
270;238;57;241;land;false;plains;1
271;247;234;79;land;false;forest;1
272;216;40;250;land;false;plains;1
273;159;248;95;land;false;plains;1
274;93;186;227;land;false;plains;1
275;119;190;231;land;false;plains;1
276;224;121;193;land;false;plains;1
277;156;244;172;land;false;hills;1
278;220;251;47;land;false;desert;1
279;237;171;236;land;false;plains;1
280;198;183;182;land;false;desert;1
281;86;218;233;land;false;forest;1
282;114;180;223;land;false;forest;1
283;252;2;248;land;false;plains;1
284;195;235;182;land;false;desert;1
285;113;208;210;land;false;plains;1
286;146;198;165;land;false;mountain;1
287;159;147;200;land;false;plains;1
288;163;156;195;land;false;plains;1
289;239;140;184;land;false;plains;1
290;244;161;191;land;false;plains;1
291;227;88;216;land;false;plains;1
292;238;161;125;land;true;forest;1
293;212;238;188;land;false;hills;1
294;226;72;239;land;true;plains;1
295;218;212;89;land;false;mountain;1
296;237;168;202;land;false;forest;1
297;117;252;204;land;false;hills;1
298;167;228;254;land;false;forest;1
299;243;124;161;land;false;plains;1
300;225;238;224;land;false;plains;1
301;223;139;222;land;false;forest;1
302;131;187;194;land;false;desert;1
303;201;156;210;land;false;mountain;1
304;184;151;237;land;false;urban;1
305;108;241;198;land;false;hills;1
306;237;45;233;land;true;plains;1
307;133;211;175;land;false;plains;1
308;231;127;149;land;false;plains;1
309;102;189;237;land;false;plains;1
310;253;222;254;land;false;plains;1
311;81;248;247;land;false;plains;1
312;240;203;65;land;false;forest;1
313;177;162;199;land;false;desert;1
314;245;143;229;land;false;plains;1
315;156;223;217;land;false;plains;1
316;207;217;249;land;false;plains;1
317;143;192;177;land;false;plains;1
318;236;240;238;land;false;forest;1
319;212;241;112;land;false;desert;1
320;208;131;225;land;false;forest;1
321;248;178;97;land;false;plains;1
322;221;251;194;land;false;desert;1
323;197;215;127;land;false;plains;1
324;88;204;244;land;false;forest;1
325;170;155;224;land;false;plains;1
326;135;192;208;land;false;plains;1
327;233;248;62;land;false;forest;1
328;219;151;203;land;false;mountain;1
329;236;234;104;land;false;plains;1
330;190;127;207;land;false;desert;1
331;208;160;179;land;false;plains;1
332;81;244;223;land;false;forest;1
333;174;214;179;land;false;plains;1
334;231;228;68;land;false;plains;1
335;156;248;253;land;false;plains;1
336;200;124;229;land;false;plains;1
337;199;228;203;land;true;plains;1
338;245;148;250;land;false;plains;1
339;232;85;204;land;false;plains;1
340;147;246;145;land;false;desert;1
341;105;225;251;land;false;plains;1
342;192;174;188;land;false;plains;1
343;190;236;136;land;false;mountain;1
344;236;235;68;land;false;plains;1
345;135;234;200;land;false;forest;1
346;240;110;245;land;false;desert;1
347;248;88;189;land;false;plains;1
348;221;229;180;land;false;plains;1
349;166;227;194;land;false;plains;1
350;205;212;246;land;true;plains;1
351;173;93;239;land;false;forest;1
352;142;213;252;land;false;forest;1
353;254;207;53;land;true;forest;1
354;227;188;236;land;false;forest;1
355;183;225;246;land;false;plains;1
356;44;253;232;land;true;plains;1
357;148;180;188;land;false;plains;1
358;238;164;118;land;false;plains;1
359;229;216;63;land;true;plains;1
360;222;186;231;land;false;desert;1
361;197;165;155;land;false;forest;1
362;53;237;216;land;false;plains;1
363;215;254;90;land;false;desert;1
364;139;236;170;land;false;plains;1
365;179;205;137;land;false;forest;1
366;183;215;131;land;false;plains;1
367;202;149;153;land;false;plains;1
368;227;74;210;land;true;plains;1
369;233;156;175;land;false;plains;1
370;79;243;187;land;false;plains;1
371;252;231;201;land;false;plains;1
372;191;177;237;land;false;plains;1
373;61;212;250;land;false;desert;1
374;211;208;205;land;false;desert;1
375;247;177;239;land;false;mountain;1
376;183;197;233;land;false;plains;1
377;125;205;245;land;false;plains;1
378;120;182;217;land;false;plains;1
379;194;83;229;land;false;plains;1
380;102;168;243;land;false;plains;1
381;249;240;195;land;false;hills;1
382;237;250;109;land;false;plains;1
383;208;157;171;land;false;desert;1
384;246;182;187;land;false;plains;1
385;214;201;129;land;false;forest;1
386;110;219;250;land;false;plains;1
387;208;241;139;land;false;plains;1
388;200;231;198;land;false;plains;1
389;149;198;243;land;false;forest;1
390;130;200;181;land;false;plains;1
391;219;193;101;land;false;plains;1
392;243;212;211;land;true;plains;1
393;206;49;253;land;false;plains;1
394;58;246;228;land;false;plains;1
395;243;100;213;land;false;plains;1
396;172;223;242;land;false;forest;1
397;111;246;169;land;false;plains;1
398;56;231;232;land;false;hills;1
399;179;192;219;land;false;plains;1
400;250;187;178;land;true;plains;1
401;208;192;134;land;false;plains;1
402;205;98;252;land;false;plains;1
403;204;214;123;land;false;plains;1
404;169;233;249;land;false;plains;1
405;227;228;95;land;false;plains;1
406;171;169;245;land;false;plains;1
407;111;227;172;land;false;desert;1
408;207;178;231;land;false;forest;1
409;253;188;146;land;false;forest;1
410;176;214;201;land;false;plains;1
411;240;238;247;land;false;hills;1
412;177;178;146;land;false;plains;1
413;127;205;217;land;false;plains;1
414;180;226;120;land;false;desert;1
415;244;36;239;land;false;mountain;1
416;229;247;39;land;false;plains;1
417;181;201;169;land;false;plains;1
418;215;253;207;land;false;forest;1
419;220;246;238;land;false;plains;1
420;138;204;227;land;true;plains;1
421;204;186;173;land;false;plains;1
422;219;250;47;land;false;plains;1
423;105;197;247;land;false;plains;1
424;235;194;76;land;false;plains;1
425;193;174;216;land;false;plains;1
426;141;203;233;land;false;plains;1
427;195;224;254;land;false;plains;1
428;167;177;210;land;true;plains;1
429;219;178;234;land;true;plains;1
430;152;155;220;land;false;plains;1
431;122;178;213;land;false;mountain;1
432;82;252;196;land;false;plains;1
433;228;231;44;land;false;plains;1
434;214;192;204;land;false;plains;1
435;221;179;229;land;true;plains;1
436;210;146;194;land;false;mountain;1
437;224;116;207;land;false;mountain;1
438;240;31;233;land;false;plains;1
439;224;180;111;land;false;forest;1
440;121;197;253;land;false;plains;1
441;183;199;200;land;false;plains;1
442;218;213;235;land;false;plains;1
443;199;233;186;land;false;urban;1
444;169;196;205;land;false;plains;1
445;231;198;85;land;false;mountain;1
446;100;175;234;land;true;plains;1
447;210;224;76;land;false;plains;1
448;183;249;215;land;false;plains;1
449;221;160;137;land;false;plains;1
450;224;215;127;land;false;plains;1
451;248;65;209;land;false;plains;1
452;147;218;176;land;false;plains;1
453;235;129;189;land;false;desert;1
454;128;183;211;land;false;plains;1
455;252;176;219;land;false;plains;1
456;183;197;170;land;false;plains;1
457;221;221;190;land;false;hills;1
458;162;134;219;land;false;forest;1
459;124;246;220;land;false;desert;1
460;115;229;204;land;false;plains;1
461;204;212;146;land;false;plains;1
462;241;225;75;land;false;plains;1
463;125;209;203;land;false;hills;1
464;185;101;239;land;false;plains;1
465;196;223;140;land;false;plains;1
466;194;152;239;land;false;forest;1
467;179;150;244;land;false;hills;1
468;192;163;236;land;false;plains;1
469;148;239;164;land;false;plains;1
470;235;130;199;land;false;plains;1
471;223;234;187;land;false;plains;1
472;128;214;165;land;false;plains;1
473;240;213;137;land;false;plains;1
474;242;164;162;land;false;hills;1
475;222;121;158;land;true;plains;1
476;240;83;227;land;false;forest;1
477;232;225;164;land;false;plains;1
478;204;196;218;land;false;plains;1
479;241;152;188;land;false;plains;1
480;246;88;234;land;false;plains;1
481;216;235;158;land;false;plains;1
482;233;246;84;land;false;forest;1
483;244;189;125;land;false;forest;1
484;196;179;252;land;true;plains;1
485;84;230;238;land;true;plains;1
486;244;215;121;land;false;forest;1
487;240;86;240;land;false;plains;1
488;194;253;222;land;false;plains;1
489;225;219;120;land;false;plains;1
490;227;102;213;land;false;plains;1
491;157;109;239;land;false;plains;1
492;240;123;171;land;false;plains;1
493;250;224;38;land;false;forest;1
494;248;212;126;land;true;plains;1
495;233;111;179;land;false;mountain;1
496;176;245;104;land;false;plains;1
497;111;202;226;land;false;plains;1
498;250;197;225;land;false;desert;1
499;107;226;199;land;true;plains;1
500;231;250;91;land;false;desert;1
501;202;210;115;land;false;desert;1
502;187;186;146;land;false;desert;1
503;221;116;170;land;false;plains;1
504;182;69;252;land;false;plains;1
505;236;237;87;land;false;plains;1
506;248;187;195;land;false;hills;1
507;158;248;199;land;false;forest;1
508;159;172;180;land;true;plains;1
509;224;223;95;land;false;plains;1
510;246;54;236;land;false;desert;1
511;185;173;187;land;false;hills;1
512;220;192;111;land;true;plains;1
513;227;225;171;land;false;forest;1
514;249;231;177;land;true;urban;1
515;202;175;227;land;false;plains;1
516;219;231;99;land;false;plains;1
517;128;158;233;land;false;plains;1
518;171;231;240;land;false;desert;1
519;214;177;141;land;false;mountain;1
520;80;216;235;land;false;plains;1
521;190;227;168;land;false;plains;1
522;208;231;254;land;false;plains;1
523;246;63;253;land;false;forest;1
524;124;222;185;land;false;plains;1
525;168;228;154;land;false;plains;1
526;131;220;155;land;false;forest;1
527;215;167;157;land;false;forest;1
528;121;211;202;land;false;plains;1
529;244;236;74;land;false;plains;1
530;121;175;221;land;false;plains;1
531;162;187;194;land;false;hills;1
532;126;252;253;land;false;plains;1
533;172;97;233;land;false;plains;1
534;244;145;156;land;false;mountain;1
535;193;156;239;land;false;plains;1
536;133;219;229;land;false;desert;1
537;92;185;253;land;false;plains;1
538;247;232;91;land;false;plains;1
539;254;238;94;land;false;hills;1
540;63;234;211;land;false;plains;1
541;153;243;196;land;false;plains;1
542;242;50;232;land;false;forest;1
543;247;77;188;land;false;plains;1
544;231;218;82;land;false;plains;1
545;138;139;224;land;false;plains;1
546;229;229;187;land;false;plains;1
547;176;144;189;land;false;plains;1
548;202;252;249;land;false;plains;1
549;117;191;251;land;false;plains;1
550;23;247;234;land;false;plains;1
551;112;219;208;land;false;plains;1
552;202;229;70;land;false;hills;1
553;155;230;117;land;false;plains;1
554;190;115;241;land;false;hills;1
555;248;243;202;land;false;plains;1
556;167;99;247;land;false;desert;1
557;153;145;232;land;false;plains;1
558;224;226;160;land;false;desert;1
559;144;187;213;land;false;plains;1
560;250;241;57;land;false;hills;1
561;233;126;194;land;true;plains;1
562;238;44;240;land;false;forest;1
563;157;154;239;land;false;plains;1
564;200;201;142;land;false;plains;1
565;196;195;133;land;false;forest;1
566;241;219;107;land;false;plains;1
567;91;197;240;land;false;plains;1
568;167;127;212;land;false;forest;1
569;177;176;243;land;false;plains;1
570;143;224;208;land;false;forest;1
571;120;175;220;land;false;forest;1
572;189;235;154;land;false;plains;1
573;211;218;187;land;false;plains;1
574;251;102;225;land;false;forest;1
575;229;179;229;land;false;plains;1
576;151;218;229;land;false;forest;1
577;246;196;198;land;false;plains;1
578;168;221;136;land;false;forest;1
579;181;186;241;land;false;plains;1
580;237;96;216;land;false;desert;1
581;149;135;221;land;false;plains;1
582;244;222;200;land;false;mountain;1
583;254;234;159;land;false;forest;1
584;252;201;212;land;true;plains;1
585;181;253;131;land;false;mountain;1
586;83;185;254;land;false;desert;1
587;191;164;163;land;false;forest;1
588;120;169;220;land;false;hills;1
589;241;166;176;land;false;hills;1
590;156;217;217;land;true;plains;1
591;208;120;240;land;false;plains;1
592;177;164;181;land;false;plains;1
593;175;168;175;land;false;plains;1
594;199;224;160;land;false;plains;1
595;222;245;196;land;false;forest;1
596;247;225;254;land;false;plains;1
597;216;247;146;land;false;plains;1
598;188;138;230;land;true;hills;1
599;235;249;158;land;false;hills;1
600;193;169;218;land;false;hills;1
601;177;216;156;land;false;plains;1
602;196;246;232;land;false;plains;1
603;250;187;180;land;false;desert;1
604;248;236;77;land;false;forest;1
605;210;253;106;land;false;forest;1
606;79;242;185;land;false;plains;1
607;213;209;100;land;false;plains;1
608;244;28;248;land;false;forest;1
609;253;240;220;land;false;plains;1
610;216;91;206;land;false;hills;1
611;236;109;187;land;false;plains;1
612;229;231;155;land;false;plains;1
613;112;244;195;land;false;hills;1
614;248;90;227;land;false;forest;1
615;95;230;190;land;false;plains;1
616;131;239;140;land;false;plains;1
617;162;236;158;land;false;plains;1
618;218;252;153;land;false;desert;1
619;235;183;91;land;false;plains;1
620;180;221;113;land;false;forest;1
621;75;231;231;land;false;plains;1
622;157;169;195;land;false;plains;1
623;134;244;143;land;false;plains;1
624;207;201;145;land;false;hills;1
625;44;245;233;land;false;plains;1
626;225;238;155;land;false;plains;1
627;226;111;169;land;false;mountain;1
628;237;212;88;land;false;plains;1
629;239;164;110;land;true;plains;1
630;252;234;94;land;false;plains;1
631;213;203;130;land;false;forest;1
632;239;136;218;land;false;desert;1
633;211;251;133;land;false;forest;1
634;183;250;172;land;false;desert;1
635;204;172;191;land;false;forest;1
636;231;228;252;land;true;plains;1
637;221;194;208;land;false;plains;1
638;200;212;178;land;false;plains;1
639;72;247;221;land;true;plains;1
640;189;125;232;land;true;plains;1
641;239;162;233;land;false;plains;1
642;245;141;135;land;false;mountain;1
643;229;235;238;land;false;desert;1
644;174;234;175;land;true;plains;1
645;254;135;182;land;false;plains;1
646;147;152;251;land;false;desert;1
647;172;102;244;land;false;forest;1
648;196;204;184;land;false;plains;1
649;208;125;242;land;false;plains;1
650;211;239;226;land;false;forest;1
651;146;192;252;land;false;mountain;1
652;232;213;128;land;false;plains;1
653;202;223;95;land;true;plains;1
654;217;198;252;land;false;plains;1
655;129;232;163;land;true;plains;1
656;231;231;140;land;false;plains;1
657;216;156;192;land;false;mountain;1
658;128;178;253;land;true;plains;1
659;233;218;146;land;false;plains;1
660;160;229;124;land;false;plains;1
661;192;213;139;land;false;plains;1
662;243;218;161;land;false;plains;1
663;220;190;116;land;false;plains;1
664;182;235;234;land;true;plains;1
665;246;112;159;land;false;mountain;1
666;233;121;197;land;false;desert;1
667;234;155;163;land;false;forest;1
668;206;130;211;land;false;plains;1
669;192;211;197;land;false;plains;1
670;103;202;199;land;false;forest;1
671;254;174;233;land;false;forest;1
672;164;222;216;land;false;mountain;1
673;244;110;193;land;false;mountain;1
674;211;221;254;land;false;plains;1
675;241;173;143;land;false;plains;1
676;239;165;127;land;false;forest;1
677;169;205;245;land;false;plains;1
678;216;133;218;land;false;hills;1
679;211;203;202;land;false;forest;1
680;131;252;250;land;false;plains;1
681;105;236;251;land;false;plains;1
682;189;114;219;land;false;plains;1
683;113;253;135;land;false;plains;1
684;192;233;155;land;false;plains;1
685;107;249;147;land;false;desert;1
686;215;182;200;land;false;plains;1
687;180;222;99;land;true;plains;1
688;131;254;185;land;false;plains;1
689;122;189;235;land;false;plains;1
690;98;206;226;land;false;desert;1
691;182;219;213;land;false;mountain;1
692;103;244;179;land;false;plains;1
693;203;221;218;land;false;plains;1
694;243;248;178;land;false;plains;1
695;104;223;231;land;true;plains;1
696;168;246;241;land;false;plains;1
697;220;141;169;land;false;plains;1
698;228;205;120;land;false;plains;1
699;199;137;224;land;false;mountain;1
700;167;170;177;land;false;hills;1
701;253;241;166;land;false;forest;1
702;208;236;252;land;true;plains;1
703;146;213;192;land;false;plains;1
704;229;220;108;land;false;desert;1
705;201;151;246;land;false;plains;1
706;212;220;151;land;false;plains;1
707;254;215;239;land;false;plains;1
708;212;84;219;land;false;plains;1
709;119;244;154;land;false;plains;1
710;251;96;236;land;false;forest;1
711;242;246;219;land;false;plains;1
712;147;198;228;land;false;plains;1
713;241;237;135;land;false;plains;1
714;243;253;115;land;false;forest;1
715;229;241;79;land;false;forest;1
716;250;136;143;land;false;desert;1
717;89;213;223;land;false;plains;1
718;225;247;40;land;false;desert;1
719;162;187;248;land;true;plains;1
720;253;116;170;land;true;plains;1
721;233;251;98;land;false;plains;1
722;237;194;110;land;false;plains;1
723;85;215;201;land;false;plains;1
724;240;187;194;land;false;plains;1
725;131;156;248;land;true;plains;1
726;248;123;251;land;false;plains;1
727;197;177;181;land;true;plains;1
728;204;50;248;land;false;hills;1
729;247;134;249;land;false;plains;1
730;177;238;141;land;false;plains;1
731;213;207;143;land;false;plains;1
732;195;241;157;land;false;plains;1
733;191;85;247;land;false;desert;1
734;143;238;131;land;false;desert;1
735;205;142;190;land;false;mountain;1
736;172;190;236;land;false;forest;1
737;188;252;80;land;false;desert;1
738;151;231;202;land;false;hills;1
739;138;242;191;land;false;plains;1
740;93;221;205;land;false;plains;1
741;68;235;210;land;false;plains;1
742;136;249;208;land;false;plains;1
743;251;224;149;land;false;forest;1
744;235;174;188;land;false;desert;1
745;234;236;94;land;true;plains;1
746;114;241;210;land;false;plains;1
747;218;163;232;land;true;plains;1
748;245;247;102;land;false;hills;1
749;207;225;153;land;false;forest;1
750;187;92;248;land;false;plains;1
751;242;247;75;land;false;plains;1
752;80;248;214;land;false;plains;1
753;94;234;178;land;false;plains;1
754;253;249;55;land;false;plains;1
755;199;176;204;land;false;forest;1
756;220;160;160;land;false;forest;1
757;227;60;223;land;false;plains;1
758;235;215;209;land;false;hills;1
759;234;190;104;land;false;plains;1
760;120;216;202;land;false;mountain;1
761;109;160;242;land;false;plains;1
762;140;220;193;land;false;hills;1
763;182;159;169;land;false;mountain;1
764;218;148;202;land;false;hills;1
765;136;196;195;land;false;plains;1
766;172;148;228;land;false;plains;1
767;229;226;106;land;false;forest;1
768;221;126;218;land;false;plains;1
769;230;121;216;land;false;plains;1
770;158;237;161;land;false;forest;1
771;248;233;25;land;false;plains;1
772;212;214;190;land;true;plains;1
773;205;237;77;land;false;plains;1
774;184;230;237;land;false;hills;1
775;242;102;212;land;false;forest;1
776;117;248;156;land;false;plains;1
777;185;183;254;land;false;plains;1
778;189;243;92;land;false;plains;1
779;215;190;108;land;false;mountain;1
780;240;201;237;land;false;plains;1
781;134;199;221;land;false;plains;1
782;245;242;188;land;false;forest;1
783;158;144;203;land;true;plains;1
784;232;250;225;land;false;plains;1
785;74;248;218;land;false;mountain;1
786;157;217;133;land;false;hills;1
787;239;198;183;land;false;plains;1
788;205;236;94;land;false;plains;1
789;124;217;184;land;false;forest;1
790;41;228;242;land;true;plains;1
791;158;134;253;land;false;forest;1
792;245;101;225;land;true;plains;1
793;147;123;246;land;false;plains;1
794;254;123;150;land;false;plains;1
795;195;123;208;land;false;plains;1
796;142;159;207;land;false;plains;1
797;201;148;218;land;false;mountain;1
798;253;129;184;land;true;plains;1
799;126;238;205;land;false;hills;1
800;163;202;186;land;true;plains;1
801;196;86;230;land;true;plains;1
802;215;194;130;land;false;forest;1
803;55;240;233;land;false;plains;1
804;182;231;155;land;false;hills;1
805;232;193;76;land;true;plains;1
806;211;203;190;land;false;plains;1
807;243;138;161;land;true;plains;1
808;198;172;248;land;false;forest;1
809;207;190;200;land;false;forest;1
810;186;138;215;land;false;plains;1
811;175;241;126;land;false;plains;1
812;134;253;142;land;false;plains;1
813;134;235;168;land;true;hills;1
814;223;134;167;land;true;plains;1
815;195;181;199;land;false;forest;1
816;168;196;195;land;false;plains;1
817;47;237;245;land;true;hills;1
818;233;176;252;land;true;plains;1
819;149;197;243;land;false;plains;1
