1;industrial_complex;2385.00;12.20;1798.00;3.69;0
1;air_base;2353.00;14.40;1799.00;0.07;0
1;supply_node;2418.00;10.90;1837.00;2.36;0
1;supply_node;2347.00;10.30;1854.00;3.85;0
1;supply_node;2362.00;11.98;1770.00;1.60;0
1;supply_node;2347.00;11.62;1818.00;3.08;0
1;supply_node;2373.00;11.68;1818.00;6.01;0
1;supply_node;2390.00;10.95;1848.00;3.78;0
1;supply_node;2452.00;10.45;1818.00;5.25;0
1;supply_node;2417.00;11.30;1796.00;1.90;0
1;supply_node;2385.00;12.10;1774.00;4.49;0
1;supply_node;2357.00;14.30;1794.00;1.14;0
1;supply_node;2398.00;11.90;1817.00;4.08;0
1;supply_node;2370.00;10.15;1866.00;0.38;0
1;supply_node;2442.00;10.40;1841.00;3.32;0
1;supply_node;2403.00;10.32;1865.00;4.79;0
1;supply_node;2423.00;10.35;1861.00;2.55;0
1;supply_node;2366.00;10.60;1843.00;4.03;0
1;supply_node;2431.00;11.15;1817.00;0.68;0
1;supply_node;2386.00;12.07;1795.00;4.72;0
1;naval_base;2408.00;9.88;1873.00;-3.86;5492
1;naval_base;2436.00;9.95;1856.00;-2.88;7247
1;naval_base;2430.00;9.88;1868.00;-4.25;7247
1;naval_base;2345.00;9.85;1871.00;-2.84;7018
1;naval_base;2357.00;9.85;1872.00;-2.28;4812
1;naval_base;2458.00;10.00;1826.00;-3.79;8120
1;bunker;2394.00;10.25;1865.00;0.05;0
1;bunker;2356.00;12.57;1806.00;1.26;0
1;bunker;2350.00;15.60;1782.00;4.27;0
1;bunker;2353.00;12.32;1810.00;0.65;0
1;bunker;2408.00;11.15;1839.00;3.32;0
1;bunker;2437.00;11.03;1828.00;5.98;0
1;bunker;2354.00;10.40;1851.00;2.72;0
1;bunker;2386.00;11.73;1837.00;3.93;0
1;bunker;2365.00;10.62;1840.00;1.77;0
1;bunker;2450.00;10.50;1816.00;3.32;0
1;bunker;2402.00;12.40;1799.00;5.99;0
1;bunker;2364.00;10.10;1870.00;3.83;0
1;bunker;2393.00;11.90;1827.00;0.21;0
1;bunker;2371.00;11.55;1809.00;3.23;0
1;bunker;2394.00;12.12;1783.00;4.44;0
1;bunker;2413.00;11.38;1796.00;2.27;0
1;bunker;2424.00;10.28;1862.00;4.94;0
1;bunker;2431.00;10.30;1851.00;0.21;0
1;coastal_bunker;2414.00;9.90;1871.00;-3.86;0
1;coastal_bunker;2451.00;9.95;1842.00;-3.73;0
1;coastal_bunker;2356.00;9.85;1872.00;-2.28;0
1;coastal_bunker;2349.00;9.85;1872.00;-3.20;0
1;coastal_bunker;2458.00;10.00;1826.00;-3.79;0
1;coastal_bunker;2422.00;9.85;1870.00;-2.94;0
1;dockyard;2459.00;9.95;1825.00;-3.79;0
1;anti_air_building;2395.00;12.40;1793.00;3.39;0
1;anti_air_building;2437.00;10.70;1811.00;6.06;0
1;anti_air_building;2381.00;12.10;1780.00;2.44;0
1;synthetic_refinery;2415.00;11.45;1805.00;5.45;0
1;fuel_silo;2368.00;11.30;1763.00;0.38;0
1;radar_station;2398.00;12.00;1814.00;4.23;0
1;rocket_site;2440.00;10.53;1836.00;0.89;0
1;nuclear_reactor;2408.00;10.70;1854.00;3.90;0
1;floating_harbor;2339.91;9.50;1876.68;0.30;584
1;floating_harbor;2468.70;9.50;1812.99;-1.86;855
1;floating_harbor;2357.69;9.50;1876.56;0.86;2365
1;floating_harbor;2449.88;9.50;1852.82;-0.59;2553
1;floating_harbor;2391.39;9.50;1878.27;0.72;2578
2;arms_factory;2807.00;9.90;1357.00;4.13;0
2;arms_factory;2815.00;10.00;1341.00;0.52;0
2;arms_factory;2768.00;9.90;1257.00;4.64;0
2;arms_factory;2817.00;10.15;1396.00;6.20;0
2;arms_factory;2813.00;9.90;1302.00;2.58;0
2;arms_factory;2804.00;10.40;1326.00;5.24;0
2;industrial_complex;2759.00;10.05;1270.00;3.09;0
2;industrial_complex;2775.00;10.12;1323.00;3.19;0
2;industrial_complex;2755.00;9.88;1300.00;1.02;0
2;industrial_complex;2812.00;10.10;1371.00;3.69;0
2;industrial_complex;2794.00;9.90;1275.00;0.07;0
2;industrial_complex;2801.00;10.30;1332.00;1.63;0
2;air_base;2770.00;10.20;1285.00;5.76;0
2;supply_node;2768.00;9.90;1254.00;1.60;0
2;supply_node;2772.00;10.20;1317.00;3.08;0
2;supply_node;2795.00;10.80;1313.00;6.01;0
2;supply_node;2797.00;10.35;1293.00;3.78;0
2;supply_node;2827.00;9.90;1346.00;5.25;0
2;supply_node;2820.00;10.20;1382.00;1.90;0
2;supply_node;2756.00;10.10;1271.00;4.49;0
2;supply_node;2793.00;10.12;1337.00;1.14;0
2;supply_node;2837.00;10.20;1391.00;4.08;0
2;supply_node;2821.00;10.10;1401.00;0.38;0
2;supply_node;2768.00;10.20;1296.00;3.32;0
2;supply_node;2836.00;10.10;1368.00;4.79;0
2;supply_node;2811.00;9.90;1360.00;2.55;0
2;supply_node;2815.00;10.23;1326.00;4.03;0
2;supply_node;2782.00;10.28;1276.00;0.68;0
2;naval_base;2819.00;9.60;1305.00;-4.41;5330
2;naval_base;2836.00;9.82;1344.00;1.37;8316
2;naval_base;2792.00;9.60;1269.00;1.07;7792
2;naval_base;2768.00;9.60;1323.00;-3.04;7392
2;naval_base;2838.00;9.88;1401.00;-3.14;3987
2;naval_base;2804.00;9.50;1363.00;-2.36;4500
2;naval_base;2840.00;9.85;1359.00;1.43;8300
2;naval_base;2775.00;9.80;1249.00;1.41;7184
2;naval_base;2746.00;9.85;1275.00;-1.28;7983
2;naval_base;2819.00;9.60;1407.00;-3.84;3987
2;naval_base;2827.00;9.57;1316.00;0.89;6643
2;naval_base;2779.00;9.60;1337.00;-2.50;6668
2;naval_base;2753.00;9.50;1296.00;-1.70;8341
2;naval_base;2808.00;9.50;1396.00;-2.16;6651
2;bunker;2761.00;9.90;1309.00;3.93;0
2;bunker;2827.00;9.95;1341.00;1.77;0
2;bunker;2807.00;9.90;1357.00;3.32;0
2;bunker;2785.00;10.30;1321.00;5.99;0
2;bunker;2754.00;9.90;1292.00;3.83;0
2;bunker;2826.00;10.00;1364.00;0.21;0
2;bunker;2823.00;10.20;1336.00;3.23;0
2;bunker;2787.00;10.00;1265.00;4.44;0
2;bunker;2840.00;9.95;1396.00;2.27;0
2;bunker;2820.00;10.20;1395.00;4.94;0
2;bunker;2767.00;10.18;1300.00;0.21;0
2;bunker;2803.00;10.00;1340.00;2.88;0
2;bunker;2795.00;10.00;1281.00;0.72;0
2;bunker;2785.00;10.15;1272.00;1.93;0
2;bunker;2821.00;10.15;1400.00;4.94;0
2;coastal_bunker;2821.00;9.60;1311.00;0.29;0
2;coastal_bunker;2808.00;9.50;1386.00;-2.16;0
2;coastal_bunker;2842.00;9.88;1397.00;1.57;0
2;coastal_bunker;2843.00;9.60;1362.00;1.43;0
2;coastal_bunker;2758.00;9.50;1306.00;-2.20;0
2;coastal_bunker;2838.00;9.50;1344.00;1.37;0
2;coastal_bunker;2803.00;9.57;1357.00;-2.36;0
2;coastal_bunker;2778.00;9.50;1334.00;-1.37;0
2;coastal_bunker;2815.00;9.88;1302.00;-4.41;0
2;coastal_bunker;2784.00;9.60;1257.00;1.41;0
2;coastal_bunker;2749.00;9.50;1250.00;-0.38;0
2;coastal_bunker;2762.00;9.60;1313.00;-1.22;0
2;coastal_bunker;2815.00;9.85;1405.00;-1.79;0
2;coastal_bunker;2792.00;9.88;1270.00;1.07;0
2;dockyard;2751.00;9.57;1245.00;-0.61;0
2;anti_air_building;2760.00;10.12;1275.00;5.01;0
2;anti_air_building;2840.00;10.10;1386.00;1.39;0
2;anti_air_building;2759.00;9.88;1305.00;4.06;0
2;synthetic_refinery;2834.00;9.82;1350.00;5.62;0
2;fuel_silo;2752.00;9.90;1260.00;3.46;0
2;radar_station;2795.00;10.50;1326.00;5.18;0
2;rocket_site;2753.00;9.82;1293.00;1.40;0
2;nuclear_reactor;2814.00;10.00;1305.00;5.52;0
2;floating_harbor;2786.90;9.50;1250.85;-1.74;356
2;floating_harbor;2770.30;9.50;1333.97;0.10;636
2;floating_harbor;2805.13;9.50;1276.74;-2.68;1220
2;floating_harbor;2843.86;9.50;1342.63;-1.77;1265
2;floating_harbor;2801.00;9.50;1382.00;1.57;1416
2;floating_harbor;2739.30;9.50;1265.99;-4.42;1615
2;floating_harbor;2782.80;9.50;1350.60;0.64;1689
2;floating_harbor;2850.00;9.50;1391.00;-1.57;2147
2;floating_harbor;2805.17;9.50;1404.52;1.35;2228
2;floating_harbor;2751.34;9.50;1308.12;0.94;2425
2;floating_harbor;2849.93;9.50;1366.01;-1.71;2669
2;floating_harbor;2800.05;9.50;1370.95;0.79;2671
2;floating_harbor;2831.42;9.50;1312.57;-2.26;2683
3;arms_factory;2887.00;10.23;1386.00;4.64;0
3;arms_factory;2879.00;10.25;1386.00;6.20;0
3;arms_factory;2892.00;9.85;1379.00;2.58;0
3;arms_factory;2884.00;9.85;1379.00;5.24;0
3;arms_factory;2876.00;9.85;1379.00;3.09;0
3;arms_factory;2901.00;10.38;1391.00;3.19;0
3;industrial_complex;2912.00;10.10;1390.00;1.02;0
3;industrial_complex;2885.00;10.15;1383.00;3.69;0
3;industrial_complex;2886.00;10.23;1398.00;0.07;0
3;industrial_complex;2878.00;10.05;1398.00;1.63;0
3;industrial_complex;2906.00;10.00;1397.00;5.76;0
3;industrial_complex;2879.00;10.30;1390.00;2.14;0
3;air_base;2902.00;10.10;1385.00;3.69;0
3;supply_node;2881.00;10.40;1389.00;6.01;0
3;supply_node;2902.00;10.30;1392.00;3.78;0
3;naval_base;2905.00;9.50;1382.00;0.10;8295
3;naval_base;2878.00;9.50;1404.00;-2.53;6829
3;bunker;2882.00;10.35;1387.00;6.26;0
3;bunker;2913.00;10.05;1391.00;1.19;0
3;coastal_bunker;2874.00;9.50;1400.00;-2.53;0
3;coastal_bunker;2903.00;9.50;1382.00;0.10;0
3;dockyard;2891.00;9.50;1378.00;0.73;0
3;anti_air_building;2894.00;10.25;1390.00;1.09;0
3;anti_air_building;2903.00;10.28;1392.00;3.76;0
3;anti_air_building;2880.00;10.20;1384.00;5.32;0
3;synthetic_refinery;2873.00;10.23;1384.00;1.70;0
3;fuel_silo;2888.00;10.25;1399.00;5.82;0
3;radar_station;2891.00;10.38;1392.00;6.20;0
3;rocket_site;2892.00;10.30;1399.00;3.76;0
3;nuclear_reactor;2902.00;10.20;1387.00;0.14;0
3;floating_harbor;2905.70;9.50;1406.79;-0.24;1172
4;arms_factory;3565.00;10.20;1091.00;2.58;0
4;arms_factory;3593.00;9.85;1074.00;5.24;0
4;arms_factory;3569.00;10.10;1089.00;3.09;0
4;arms_factory;3556.00;10.10;1107.00;3.19;0
4;arms_factory;3577.00;10.30;1067.00;1.02;0
4;arms_factory;3533.00;10.12;1109.00;3.69;0
4;industrial_complex;3579.00;10.15;1075.00;0.07;0
4;industrial_complex;3539.00;10.10;1108.00;1.63;0
4;industrial_complex;3585.00;10.10;1062.00;5.76;0
4;industrial_complex;3582.00;9.95;1079.00;2.14;0
4;industrial_complex;3557.00;10.25;1100.00;3.69;0
4;industrial_complex;3584.00;9.90;1056.00;1.53;0
4;air_base;3538.00;10.55;1100.00;4.20;0
4;supply_node;3562.00;10.30;1073.00;5.25;0
4;supply_node;3593.00;10.20;1062.00;1.90;0
4;supply_node;3551.00;10.30;1099.00;4.49;0
4;supply_node;3524.00;10.45;1101.00;1.14;0
4;supply_node;3537.00;10.15;1082.00;4.08;0
4;supply_node;3579.00;9.95;1086.00;0.38;0
4;supply_node;3575.00;10.20;1056.00;3.32;0
4;naval_base;3532.00;9.50;1079.00;-1.03;6075
4;naval_base;3594.00;9.82;1073.00;-3.32;4160
4;naval_base;3552.00;9.50;1060.00;-0.62;6824
4;naval_base;3558.00;9.90;1109.00;-3.32;7751
4;naval_base;3586.00;9.50;1049.00;-0.17;8441
4;naval_base;3536.00;9.90;1111.00;-3.71;5415
4;naval_base;3572.00;9.85;1097.00;-2.71;8418
4;bunker;3571.00;10.30;1064.00;0.14;0
4;bunker;3566.00;10.30;1075.00;4.27;0
4;bunker;3538.00;10.50;1096.00;4.37;0
4;bunker;3537.00;10.40;1093.00;2.21;0
4;bunker;3601.00;9.90;1065.00;0.05;0
4;bunker;3582.00;9.95;1086.00;1.26;0
4;bunker;3525.00;10.00;1108.00;4.27;0
4;coastal_bunker;3602.00;9.85;1063.00;1.57;0
4;coastal_bunker;3551.00;9.85;1110.00;-3.32;0
4;coastal_bunker;3553.00;9.65;1060.00;-0.62;0
4;coastal_bunker;3584.00;9.90;1092.00;-4.60;0
4;coastal_bunker;3538.00;9.50;1073.00;-1.03;0
4;coastal_bunker;3528.00;9.88;1111.00;-3.71;0
4;coastal_bunker;3566.00;9.50;1049.00;-0.17;0
4;dockyard;3556.00;9.65;1057.00;-0.62;0
4;anti_air_building;3558.00;10.30;1091.00;3.83;0
4;anti_air_building;3577.00;9.90;1092.00;0.21;0
4;anti_air_building;3553.00;10.55;1089.00;3.23;0
4;synthetic_refinery;3554.00;9.95;1061.00;4.44;0
4;fuel_silo;3549.00;10.00;1109.00;2.27;0
4;radar_station;3557.00;10.40;1082.00;2.58;0
4;rocket_site;3542.00;9.90;1073.00;0.21;0
4;nuclear_reactor;3578.00;10.20;1076.00;2.88;0
4;floating_harbor;3547.93;9.50;1053.30;-3.76;1102
4;floating_harbor;3608.00;9.50;1062.00;-1.57;1469
4;floating_harbor;3554.25;9.50;1116.89;-0.18;1489
4;floating_harbor;3534.76;9.50;1117.91;-0.57;1734
4;floating_harbor;3526.00;9.50;1075.40;-4.17;2288
4;floating_harbor;3571.10;9.50;1103.37;0.43;2390
4;floating_harbor;3572.85;9.50;1043.10;-3.31;2836
5;arms_factory;3672.00;10.38;1012.00;3.09;0
5;arms_factory;3683.00;10.15;1014.00;3.19;0
5;arms_factory;3660.00;10.40;1039.00;1.02;0
5;arms_factory;3629.00;9.90;1055.00;3.69;0
5;arms_factory;3638.00;10.30;1056.00;0.07;0
5;arms_factory;3672.00;10.15;1028.00;1.63;0
5;industrial_complex;3643.00;9.95;1034.00;5.76;0
5;industrial_complex;3641.00;9.95;1040.00;2.14;0
5;industrial_complex;3681.00;10.25;1014.00;3.69;0
5;industrial_complex;3657.00;10.40;1039.00;1.53;0
5;industrial_complex;3665.00;10.32;1040.00;4.20;0
5;industrial_complex;3636.00;10.23;1056.00;0.58;0
5;air_base;3670.00;10.23;1028.00;2.14;0
5;supply_node;3665.00;10.25;1014.00;4.49;0
5;supply_node;3659.00;10.40;1038.00;1.14;0
5;supply_node;3640.00;10.28;1050.00;4.08;0
5;supply_node;3679.00;10.43;1013.00;0.38;0
5;naval_base;3634.00;9.88;1063.00;-2.71;3481
5;naval_base;3677.00;9.90;1029.00;-3.22;7228
5;naval_base;3656.00;9.95;1057.00;-3.04;7326
5;naval_base;3653.00;9.70;1022.00;-2.12;7210
5;bunker;3645.00;10.20;1039.00;1.70;0
5;bunker;3672.00;10.60;1017.00;5.82;0
5;bunker;3680.00;10.38;1008.00;5.93;0
5;bunker;3672.00;10.15;1028.00;3.76;0
5;coastal_bunker;3633.00;9.50;1045.00;-0.46;0
5;coastal_bunker;3673.00;9.70;1002.00;-0.64;0
5;coastal_bunker;3664.00;9.95;1049.00;-4.45;0
5;coastal_bunker;3678.00;9.50;999.00;0.59;0
5;dockyard;3685.00;10.00;1010.00;0.59;0
5;anti_air_building;3675.00;10.48;1017.00;1.26;0
5;anti_air_building;3683.00;10.12;1019.00;4.27;0
5;anti_air_building;3667.00;10.25;1041.00;0.65;0
5;synthetic_refinery;3639.00;10.30;1057.00;3.32;0
5;fuel_silo;3649.00;10.15;1058.00;5.98;0
5;radar_station;3657.00;10.40;1032.00;0.87;0
5;rocket_site;3645.00;10.25;1042.00;3.93;0
5;nuclear_reactor;3636.00;9.90;1045.00;1.77;0
5;floating_harbor;3657.80;9.50;1004.40;-3.79;695
5;floating_harbor;3676.75;9.50;1042.84;-1.30;805
5;floating_harbor;3632.87;9.50;1035.74;-3.61;1707
6;arms_factory;3628.00;9.90;997.00;1.02;0
6;arms_factory;3660.00;10.20;973.00;3.69;0
6;arms_factory;3642.00;10.40;979.00;0.07;0
6;arms_factory;3632.00;10.35;985.00;1.63;0
6;arms_factory;3649.00;10.40;957.00;5.76;0
6;arms_factory;3651.00;10.32;963.00;2.14;0
6;industrial_complex;3613.00;10.05;986.00;3.69;0
6;industrial_complex;3640.00;10.40;969.00;1.53;0
6;industrial_complex;3630.00;10.28;973.00;4.20;0
6;industrial_complex;3644.00;10.15;948.00;0.58;0
6;industrial_complex;3648.00;9.85;933.00;2.14;0
6;industrial_complex;3602.00;10.05;1017.00;6.26;0
6;air_base;3621.00;10.10;1000.00;1.19;0
6;supply_node;3628.00;10.10;991.00;4.08;0
6;supply_node;3641.00;10.15;947.00;0.38;0
6;supply_node;3602.00;10.10;996.00;3.32;0
6;supply_node;3658.00;9.90;925.00;4.79;0
6;supply_node;3630.00;10.20;969.00;2.55;0
6;supply_node;3654.00;10.30;970.00;4.03;0
6;supply_node;3590.00;10.45;1014.00;0.68;0
6;supply_node;3661.00;10.32;948.00;4.72;0
6;supply_node;3669.00;10.23;928.00;6.20;0
6;naval_base;3643.00;9.50;933.00;-0.17;7303
6;naval_base;3602.00;9.50;985.00;0.00;6650
6;naval_base;3602.00;9.95;1019.00;-4.41;7901
6;naval_base;3653.00;9.95;986.00;-3.54;7470
6;naval_base;3668.00;9.85;960.00;-3.75;8480
6;naval_base;3625.00;9.50;962.00;-1.15;6330
6;naval_base;3664.00;9.65;913.00;0.39;7316
6;naval_base;3671.00;9.62;914.00;0.38;7316
6;naval_base;3644.00;9.95;991.00;-4.42;7210
6;bunker;3637.00;10.38;972.00;3.32;0
6;bunker;3663.00;10.10;923.00;5.98;0
6;bunker;3648.00;10.40;962.00;2.72;0
6;bunker;3652.00;10.30;947.00;3.93;0
6;bunker;3627.00;10.30;986.00;1.77;0
6;bunker;3609.00;9.95;1008.00;3.32;0
6;bunker;3661.00;10.20;939.00;5.99;0
6;bunker;3586.00;10.15;1019.00;3.83;0
6;bunker;3671.00;10.12;921.00;0.21;0
6;coastal_bunker;3630.00;9.50;947.00;-1.82;0
6;coastal_bunker;3667.00;9.50;912.00;0.39;0
6;coastal_bunker;3670.00;9.88;943.00;1.46;0
6;coastal_bunker;3660.00;9.90;980.00;-3.54;0
6;coastal_bunker;3595.00;9.50;992.00;0.00;0
6;coastal_bunker;3672.00;9.88;916.00;0.38;0
6;coastal_bunker;3612.00;9.60;975.00;-1.88;0
6;coastal_bunker;3578.00;9.50;1009.00;-0.96;0
6;coastal_bunker;3648.00;9.90;990.00;1.47;0
6;dockyard;3611.00;9.88;1011.00;-2.60;0
6;anti_air_building;3583.00;10.18;1010.00;3.99;0
6;anti_air_building;3637.00;10.18;990.00;1.83;0
6;anti_air_building;3595.00;10.20;1000.00;3.39;0
6;synthetic_refinery;3646.00;10.30;971.00;6.06;0
6;fuel_silo;3662.00;10.20;936.00;2.44;0
6;radar_station;3628.00;10.10;968.00;3.53;0
6;rocket_site;3657.00;10.35;945.00;0.38;0
6;nuclear_reactor;3661.00;10.30;951.00;4.51;0
6;floating_harbor;3615.40;9.50;1012.00;0.54;1400
6;floating_harbor;3628.69;9.50;936.44;-4.00;1437
6;floating_harbor;3602.00;9.50;978.00;-3.14;1817
6;floating_harbor;3645.10;9.50;922.85;-4.55;2031
6;floating_harbor;3614.60;9.50;962.16;-4.29;2225
6;floating_harbor;3672.79;9.50;965.30;-1.82;2492
6;floating_harbor;3584.24;9.50;1027.43;0.40;2861
6;floating_harbor;3676.96;9.50;946.23;-1.68;2903
7;arms_factory;3744.00;10.35;945.00;0.07;0
7;arms_factory;3709.00;10.48;974.00;1.63;0
7;arms_factory;3694.00;10.15;986.00;5.76;0
7;arms_factory;3739.00;10.38;935.00;2.14;0
7;arms_factory;3731.00;10.35;961.00;3.69;0
7;arms_factory;3717.00;10.70;959.00;1.53;0
7;industrial_complex;3726.00;10.75;955.00;4.20;0
7;industrial_complex;3689.00;9.90;969.00;0.58;0
7;industrial_complex;3735.00;10.20;928.00;2.14;0
7;industrial_complex;3696.00;10.32;983.00;6.26;0
7;industrial_complex;3716.00;10.18;938.00;1.19;0
7;industrial_complex;3730.00;10.68;944.00;5.31;0
7;air_base;3719.00;10.85;956.00;0.58;0
7;supply_node;3694.00;10.40;975.00;3.32;0
7;supply_node;3732.00;10.43;954.00;4.79;0
7;supply_node;3717.00;10.40;972.00;2.55;0
7;supply_node;3730.00;10.40;933.00;4.03;0
7;supply_node;3712.00;10.48;950.00;0.68;0
7;supply_node;3746.00;10.32;940.00;4.72;0
7;naval_base;3735.00;10.12;965.00;-4.00;7231
7;naval_base;3687.00;9.50;968.00;-0.27;6337
7;naval_base;3736.00;10.00;926.00;0.62;8498
7;naval_base;3714.00;9.70;935.00;-0.46;8494
7;naval_base;3728.00;9.95;976.00;-4.45;3739
7;naval_base;3752.00;10.00;943.00;1.11;5769
7;bunker;3728.00;10.68;950.00;0.05;0
7;bunker;3694.00;10.18;966.00;1.26;0
7;bunker;3713.00;10.57;961.00;4.27;0
7;bunker;3717.00;10.43;970.00;0.65;0
7;bunker;3749.00;10.10;946.00;3.32;0
7;bunker;3739.00;10.23;930.00;5.98;0
7;coastal_bunker;3743.00;10.10;953.00;-4.00;0
7;coastal_bunker;3719.00;9.50;929.00;-1.15;0
7;coastal_bunker;3682.00;9.65;974.00;-1.57;0
7;coastal_bunker;3701.00;9.70;953.00;-1.82;0
7;coastal_bunker;3747.00;10.00;931.00;1.11;0
7;coastal_bunker;3731.00;9.90;973.00;-4.45;0
7;dockyard;3734.00;10.00;969.00;-4.00;0
7;anti_air_building;3728.00;10.50;940.00;3.23;0
7;anti_air_building;3739.00;10.12;954.00;4.44;0
7;anti_air_building;3713.00;10.53;954.00;2.27;0
7;synthetic_refinery;3731.00;10.18;928.00;4.94;0
7;fuel_silo;3700.00;10.12;960.00;0.21;0
7;radar_station;3716.00;10.65;957.00;3.28;0
7;rocket_site;3726.00;10.62;944.00;0.72;0
7;nuclear_reactor;3727.00;10.50;937.00;1.93;0
7;floating_harbor;3689.16;9.50;957.25;-3.41;1354
7;floating_harbor;3744.31;9.50;964.56;-0.86;1468
7;floating_harbor;3708.87;9.50;988.26;0.46;1630
7;floating_harbor;3739.07;9.50;920.30;-2.52;2360
7;floating_harbor;3704.87;9.50;935.74;-3.61;2408
8;arms_factory;3504.00;10.05;967.00;5.76;0
8;arms_factory;3488.00;9.90;959.00;2.14;0
8;arms_factory;3501.00;10.20;964.00;3.69;0
8;arms_factory;3500.00;10.35;957.00;1.53;0
8;arms_factory;3494.00;10.10;949.00;4.20;0
8;arms_factory;3504.00;10.35;955.00;0.58;0
8;industrial_complex;3494.00;9.90;946.00;2.14;0
8;industrial_complex;3504.00;10.28;953.00;6.26;0
8;industrial_complex;3498.00;9.90;941.00;1.19;0
8;industrial_complex;3536.00;10.10;961.00;5.31;0
8;industrial_complex;3541.00;10.15;969.00;0.58;0
8;industrial_complex;3527.00;10.20;959.00;3.25;0
8;air_base;3539.00;10.20;966.00;1.09;0
8;supply_node;3550.00;10.32;963.00;2.55;0
8;supply_node;3531.00;10.20;960.00;4.03;0
8;supply_node;3492.00;10.05;955.00;0.68;0
8;supply_node;3518.00;10.15;968.00;4.72;0
8;supply_node;3511.00;10.10;947.00;6.20;0
8;naval_base;3519.00;9.90;944.00;1.39;4606
8;naval_base;3541.00;9.88;954.00;-0.24;8488
8;naval_base;3479.00;9.50;949.00;-0.32;7473
8;naval_base;3523.00;9.88;975.00;-2.36;6262
8;naval_base;3528.00;9.65;948.00;-0.24;4606
8;bunker;3501.00;10.00;943.00;0.05;0
8;bunker;3504.00;10.30;960.00;1.26;0
8;bunker;3526.00;10.20;959.00;4.27;0
8;bunker;3515.00;9.90;971.00;0.65;0
8;bunker;3544.00;10.00;958.00;3.32;0
8;coastal_bunker;3531.00;9.90;975.00;-4.22;0
8;coastal_bunker;3494.00;9.50;938.00;-0.32;0
8;coastal_bunker;3535.00;9.60;951.00;0.42;0
8;coastal_bunker;3542.00;9.85;973.00;-2.94;0
8;coastal_bunker;3509.00;9.60;940.00;-0.28;0
8;dockyard;3502.00;9.50;937.00;-0.28;0
8;anti_air_building;3494.00;10.10;960.00;3.83;0
8;anti_air_building;3490.00;9.95;953.00;0.21;0
8;anti_air_building;3497.00;9.80;939.00;3.23;0
